uid,lat_fixed,lon_fixed,date,abun,sensor,B2,B3,B4,B5,NDCI
dorc,35.663337296929505,-79.24281413471725,20190219,31.555999755859375,S2,341,693,577,1258,0.37111717
gzxl,35.71661909541713,-79.14384884593707,20180920,39.9379997253418,S2,338,435,294,632,0.3650108
bwcg,35.793997875997576,-79.0167510886107,20151012,53.37099838256836,L8,7518,8174,7980,7410,-0.037037037
hdpf,35.75999723046505,-79.08126536265196,20200714,26.261999130249023,S2,190,412,182,710,0.59192824
xoun,35.9092433427239,-79.15185293232801,20210805,43.56800079345703,S2,578,798,633,1204,0.3108329
extd,35.66365835220535,-79.24222107427714,20181206,68.87200164794922,S2,327,413,471,675,0.17801048
wfxf,35.90781643038678,-79.14041979722697,20200924,38.72700119018555,S2,87,209,122,379,0.512974
gvgc,35.89908996962519,-79.07057243832581,20161121,99.23899841308594,S2,183,456,570,1138,0.3325527
mqsw,35.793997875997576,-79.016358687718,20150924,78.78600311279297,NONE,0,0,0,0,0
dqrz,35.86974016649141,-78.83568037213342,20171115,69.80599975585938,S2,578,874,1386,1548,0.055214725
vfqg,35.715049491846315,-79.14676509802602,20160727,40.487998962402344,L8,8201,9360,8875,19307,0.37016535
qezw,35.71502273724,-79.14681414813762,20160727,21.663000106811523,L8,8491,9754,9409,19313,0.3448228
qufv,34.941003058180755,-79.10158102705147,20160725,65.23100280761719,L8,7931,8670,8080,19123,0.40594786
kftf,34.941003058180755,-79.10163007716305,20160725,48.16699981689453,L8,8218,9090,8756,17381,0.32999197
xguv,35.90710297421823,-79.13470322967646,20200610,29.04599952697754,S2,376,677,447,1059,0.4063745
pqwz,35.74200029861335,-79.23984437341566,20161213,39.37300109863281,NONE,0,0,0,0,0
zlfs,35.64221899434039,-78.89111145732882,20160720,50.77199935913086,S2,167,392,209,674,0.52661383
vmdt,35.867724652815255,-78.81952504901679,20160920,58.090999603271484,L8,8793,10058,9992,14414,0.18118495
mqty,36.13000005857684,-79.11230962418605,20190701,23.236000061035156,S2,208,321,179,516,0.4848921
lsme,36.130000058576826,-79.11226057407447,20190701,23.236000061035156,S2,208,321,179,516,0.4848921
ybbc,35.61000198922924,-79.00047982886669,20210713,72.85600280761719,S2,2286,2250,2078,2608,0.11310286
gvek,35.89610683102044,-79.04671178858881,20150806,34.85499954223633,L8,9341,10998,10541,17444,0.24666786
mfkw,35.790002521453694,-79.03815923276831,20211012,49.95800018310547,S2,152,281,145,587,0.60382515
ieft,34.965001940050406,-79.08343694486499,20160816,49.37699890136719,L8,8863,10631,9895,23342,0.40457922
kmcg,35.98000035823997,-78.83369161306359,20210420,24.562000274658203,S2,479,697,652,872,0.14435695
egha,35.97600054459502,-78.76285433372855,20160809,65.35299682617188,L8,12394,11220,11620,19396,0.25070933
koov,35.790002521453694,-79.03771332266295,20210909,67.77300262451172,S2,235,364,196,558,0.48010612
imjz,36.43999676381239,-79.04354582684087,20190626,36.512001037597656,S2,298,474,400,884,0.37694705
xdbv,35.74200029861335,-79.22940561784954,20160524,30.174999237060547,S2,188,384,212,648,0.5069767
fsvk,36.291999199848526,-80.04900176877605,20140729,29.823999404907227,L8,7498,8050,7261,7605,0.02314005
kicz,35.6602248443942,-79.24859758878357,20200813,25.28499984741211,S2,256,559,301,1022,0.54497355
tnla,35.88287667819486,-78.94082151587263,20161213,24.204999923706055,NONE,0,0,0,0,0
gibm,36.368000118203454,-78.84636883735854,20140730,45.020999908447266,L8,36057,35318,36290,38432,0.028666256
syxe,35.66575858880152,-79.23831490175432,20170816,36.30699920654297,S2,647,954,857,1544,0.2861308
fcpt,35.630522772277196,-79.3037655870168,20150824,71.61100006103516,L8,7775,8886,8144,19842,0.4179947
hvei,35.790002521453694,-79.03850258354942,20211202,29.04599952697754,S2,116,276,358,796,0.37954938
zmdh,34.941003058180755,-79.10192883693362,20160816,77.45500183105469,L8,8440,9289,8953,18565,0.34929863
soos,35.98000035823997,-78.79243155101607,20180627,92.22000122070312,S2,6188,5869,5526,6119,0.050923143
bked,36.17699898368015,-79.05442157431021,20130926,41.14799880981445,L8,7836,8413,8033,17189,0.36301643
cxzf,35.8940601036369,-79.03030675581319,20150127,57.94599914550781,L8,8424,8817,9143,12524,0.15604375
lshe,35.22799972018264,-79.12516075342208,20190917,94.54299926757812,S2,204,351,249,677,0.46220303
qxmp,35.839997962464935,-79.06104333937458,20200909,75.51799774169922,S2,244,404,277,633,0.3912088
clkk,35.88495907838683,-78.95747625830725,20171115,87.13700103759766,S2,149,317,427,780,0.29246065
aldv,35.740002621341404,-79.01999731417762,20190410,83.92400360107422,S2,262,354,263,299,0.06405694
dtst,35.740002621341404,-79.01999731417762,20170418,95.26899719238281,NONE,0,0,0,0,0
gbmw,35.740002621341404,-79.01999731417762,20180613,66.58799743652344,S2,973,1020,1002,1075,0.035146847
hzso,35.740002621341404,-79.01999731417762,20191205,57.90999984741211,S2,63,168,137,139,0.007246377
jcig,35.740002621341404,-79.01999731417762,20200109,28.427000045776367,S2,129,232,153,145,-0.026845638
jxth,35.740002621341404,-79.01999731417762,20210317,30.53499984741211,S2,251,405,312,330,0.028037382
ubzv,35.740002621341404,-79.01999731417762,20211202,66.69999694824219,S2,67,150,139,143,0.014184397
wvue,35.740002621341404,-79.01999731417762,20200203,64.23899841308594,S2,183,288,170,213,0.11227154
wwto,35.740002621341404,-79.01999731417762,20190115,48.06999969482422,S2,57,140,147,147,0.0
yebj,35.740002621341404,-79.01999731417762,20210428,52.76599884033203,S2,1155,1111,1006,1146,0.065055765
lcpk,35.91492869656703,-79.1973402221742,20141230,25.979999542236328,L8,7939,8601,8698,14447,0.24839059
keds,35.72114508298638,-79.13544344045133,20180625,74.55000305175781,S2,184,190,102,166,0.23880596
shnu,35.69407833959196,-79.18571980482893,20161018,41.38999938964844,L8,7819,8301,7941,17174,0.3676289
vpcn,35.70333989247997,-79.16851659296474,20190715,49.619998931884766,S2,342,546,252,838,0.5376147
hmyd,35.721626665900146,-79.13455162024064,20130717,31.108999252319336,L8,8064,8841,8009,24054,0.50042105
qysz,35.48000135711709,-79.05817613739723,20210520,37.80799865722656,S2,1603,2051,2592,2901,0.056253415
xypx,35.91238254986551,-79.1769576712589,20131205,43.56800079345703,NONE,0,0,0,0,0
nfth,35.69344068814132,-79.18690592570915,20170321,46.599998474121094,NONE,0,0,0,0,0
pjhk,35.64606719854951,-79.01737982185924,20160511,66.69300079345703,S2,521,781,907,1510,0.24948283
ipia,36.160000890464424,-79.10004709628907,20200721,27.714000701904297,S2,329,563,422,1030,0.4187328
pvzy,35.90288020552062,-79.10089878459029,20180809,29.04599952697754,S2,400,696,504,1179,0.40106952
msph,35.675100405508495,-79.22096453955537,20200515,33.20899963378906,S2,1107,1399,1246,1877,0.20204931
lrvc,35.669673679526454,-79.23104656703721,20150909,23.79199981689453,L8,2221,6777,6238,11436,0.29410434
ybuf,34.21000032698411,-78.92168305415125,20180625,74.06600189208984,S2,331,537,321,884,0.46721992
zrmy,35.694533167899415,-79.18487703472984,20160719,62.047000885009766,S2,178,385,218,675,0.5117581
hniy,35.43299797291271,-80.10000050752433,20160714,73.26000213623047,S2,245,336,227,242,0.031982943
mgdp,35.43299797291271,-80.10000050752433,20160509,39.02899932861328,S2,317,432,299,326,0.0432
jfxd,35.839997962464935,-79.06065093848188,20200807,44.132999420166016,S2,1731,1886,1803,2198,0.09872532
xmii,35.839997962464935,-79.06069998859347,20200807,47.441001892089844,S2,1912,2171,2260,2738,0.09563825
czvo,35.6763266582982,-79.21869039801811,20190914,45.28499984741211,S2,247,418,292,786,0.45825604
gskc,35.641594720192906,-79.2832002129583,20210428,34.85499954223633,S2,418,630,306,1007,0.53389186
johg,35.81000158967839,-78.88216204151455,20170706,82.08300018310547,S2,1045,1177,1266,1555,0.10244594
xpvy,35.976000544595024,-78.75738301673597,20160510,47.6349983215332,S2,184,340,214,579,0.46027744
kfkk,35.86250750458272,-78.77776556765127,20140623,46.472999572753906,L8,7922,8682,8087,20250,0.42922682
omtx,35.91446495005748,-79.19361241369353,20140910,21.784000396728516,L8,6825,8267,7997,10953,0.15598945
tped,35.684018607615386,-79.20440343824286,20150806,65.35299682617188,L8,7895,8689,8032,19469,0.4158758
zrgd,35.669062782682126,-79.23218363780583,20151207,21.913999557495117,S2,422,713,967,1345,0.16349481
aowb,35.69287884140859,-79.18794043715354,20170720,60.349998474121094,L8,8128,8812,8027,21750,0.46085906
oqio,35.58999846190349,-78.9450487436713,20190601,82.125,S2,313,457,283,715,0.43286574
ndss,35.67837784478278,-79.21488232571846,20180711,39.138999938964844,S2,381,622,526,1092,0.3498146
uufg,35.65809339409065,-79.25255281141798,20211202,35.79899978637695,S2,0,121,115,307,0.4549763
fdnw,35.65077600926195,-79.26614861052994,20160406,41.75299835205078,S2,293,677,435,1206,0.46983546
qlpr,36.044996215194985,-79.09243541079084,20130925,35.3129997253418,NONE,0,0,0,0,0
uxba,35.68787573002662,-79.19723766284999,20201210,23.72100067138672,L8,7948,8347,8400,11870,0.17118895
vgnp,35.64758329290768,-79.27207921493101,20180110,24.104999542236328,S2,97,236,183,481,0.44879517
gdxt,35.881418552150386,-78.9291386711126,20160524,91.65499877929688,S2,513,677,613,1272,0.34960213
ahkg,35.896824746290044,-79.05242835613933,20151012,67.77300262451172,L8,7853,8393,8016,16408,0.34359646
tdvq,36.42999945925057,-79.0747862888213,20190729,23.509000778198242,S2,188,385,186,677,0.5689455
gxjq,34.21000032698411,-78.92218247346922,20180625,37.20100021362305,S2,335,506,328,824,0.43055555
bqrs,35.665678324982565,-79.04858907013231,20150923,27.392000198364258,NONE,0,0,0,0,0
calq,35.665678324982565,-79.04854002002072,20150923,98.61199951171875,NONE,0,0,0,0,0
xeif,35.858810909809414,-78.74818835036378,20190702,25.124000549316406,S2,281,412,222,629,0.47826087
wkhs,35.64606719854951,-79.02434047860368,20160622,62.448001861572266,NONE,0,0,0,0,0
fiiy,35.66176769335869,-79.2457303868062,20191114,35.52199935913086,S2,434,684,697,1145,0.24321389
uzje,35.650000125678645,-78.68803507715279,20210913,43.56800079345703,S2,302,462,393,792,0.33670887
duqn,35.75999723046505,-79.08195652331524,20200924,79.76399993896484,S2,129,325,178,564,0.52021563
knou,35.75999723046505,-79.08190747320367,20200924,24.57699966430664,S2,129,325,178,564,0.52021563
wlgu,35.86545497037905,-78.80138096683032,20150824,43.56800079345703,L8,9552,10645,10763,16933,0.22277585
cupv,36.11000099035213,-78.90627240091054,20180827,26.547000885009766,S2,348,613,368,1012,0.46666667
otsg,35.899772212086376,-79.07603929621732,20170214,26.75200080871582,S2,230,367,516,812,0.22289157
fhmn,35.87710214233065,-78.8945895561505,20151112,34.85499954223633,L8,8000,8624,8397,15434,0.29528764
dqci,35.72617494897466,-79.12610162374436,20190814,36.79100036621094,S2,301,413,340,568,0.25110132
ojgt,36.16000089046442,-79.09846857451616,20200721,29.309999465942383,S2,326,556,390,936,0.4117647
qmst,36.16000089046441,-79.09841952440456,20200721,23.104000091552734,S2,326,556,390,936,0.4117647
tmlc,35.673000168912324,-79.22487071207819,20210712,46.957000732421875,S2,238,562,215,1078,0.66744006
ivlr,35.89691392831111,-79.05317302601526,20151112,38.12200164794922,L8,8286,8912,8925,16318,0.29287326
lxpx,35.66192822099663,-79.24543162703563,20191017,43.76499938964844,S2,391,529,682,995,0.18664281
pamv,35.8800005580154,-79.12442054264721,20140623,29.04599952697754,L8,8192,8843,8310,18391,0.3775514
jlry,35.86679270069507,-78.81206943205544,20160524,22.18400001525879,S2,170,393,194,669,0.55040556
gfqq,35.718429490444834,-79.14048668374278,20190901,31.368999481201172,S2,321,379,232,606,0.44630072
sruy,35.87427507226277,-78.87197299560742,20200610,69.2249984741211,S2,413,745,539,1359,0.43203372
tper,35.790002521453694,-79.02332826266453,20170816,59.30099868774414,S2,791,884,1049,1353,0.1265612
tlvc,35.91284629637507,-79.1806854797396,20140319,45.2140007019043,L8,8061,8573,8747,13098,0.19917601
noeb,35.643271342189,-79.280087760423,20200203,30.554000854492188,S2,365,439,367,694,0.30819982
azly,35.68404536222171,-79.20435438813128,20150723,21.784000396728516,NONE,0,0,0,0,0
sbms,35.69282979129701,-79.18804299647778,20170816,50.83000183105469,S2,348,522,269,846,0.5174888
pbnt,34.729998396331695,-77.44000403791014,20180828,97.302001953125,S2,221,468,264,850,0.5260323
rjnv,34.729998396331695,-77.44000403791014,20190522,24.204999923706055,S2,358,622,332,979,0.4935164
yyuh,34.729998396331695,-77.44000403791014,20201008,23.444000244140625,S2,198,348,286,621,0.3693495
vkep,35.64316432376372,-79.28028396086935,20200311,20.285999298095703,NONE,0,0,0,0,0
ypix,35.98000035823997,-78.8396578902731,20210816,97.3030014038086,S2,402,453,243,635,0.44646925
eeak,35.98000035823997,-78.78572060393063,20180124,35.736000061035156,S2,115,283,370,649,0.27379784
lbey,35.624761613716146,-78.71388448595961,20160810,64.86799621582031,S2,341,601,274,941,0.5489712
rffn,35.65000012567865,-78.68604631808294,20210713,46.472999572753906,S2,472,669,518,1095,0.35771853
mmyx,36.19999902691382,-76.72000190901234,20190605,41.08300018310547,S2,283,263,203,202,-0.002469136
zgfh,36.19999902691382,-76.72000190901234,20200707,49.231998443603516,S2,437,555,399,757,0.30968857
ditl,35.89589279416987,-79.04497273917796,20150723,30.49799919128418,NONE,0,0,0,0,0
egox,35.72007935783461,-79.13741882221801,20130522,29.04599952697754,L8,7823,8779,7970,21532,0.45969763
jyug,36.03000025835226,-78.69449631457923,20210420,34.85499954223633,S2,386,579,449,773,0.2651391
tlmj,36.3699977954754,-78.84835759642837,20190625,75.32099914550781,S2,417,761,564,1324,0.40254238
scqu,35.790002521453694,-79.02367161344566,20170821,38.72700119018555,S2,949,969,813,1021,0.113413304
jskm,35.87213470375711,-78.85481883385482,20190516,29.492000579833984,S2,1229,1517,1497,1971,0.1366782
bhos,35.33000165678021,-79.41000366961515,20180711,66.15399932861328,S2,280,462,327,782,0.41027954
myqa,35.33000165678021,-79.41000366961515,20180806,42.40700149536133,S2,277,435,296,732,0.4241245
mluq,35.892566304784,-79.01837420139417,20210712,77.45500183105469,S2,3824,3428,2956,3269,0.050281126
fzfa,35.7900025214537,-79.0373164626692,20210712,75.51799774169922,S2,1014,1064,804,1398,0.26975477
xwqx,35.711165614828765,-79.1539799235305,20161005,21.784000396728516,S2,145,297,172,490,0.48036253
irwi,35.649233160297456,-79.2690158125073,20161213,49.1349983215332,NONE,0,0,0,0,0
zjsa,36.00756206185131,-78.97214224167203,20130917,75.6500015258789,NONE,0,0,0,0,0
trlu,35.910924423821044,-79.16527482649889,20130604,38.76499938964844,L8,8613,9930,9239,23816,0.4409923
pltq,35.74200029861335,-79.21772277308952,20151012,58.090999603271484,L8,7799,8472,8090,17224,0.360828
canc,35.65966745676253,-79.24963655932902,20201210,27.47599983215332,L8,8242,8564,8908,12217,0.15663905
ydhx,35.61000198922924,-79.0012244987426,20210713,45.74700164794922,S2,1999,2080,2025,2509,0.106749006
vkrv,35.63099989608992,-79.30287822590716,20150707,67.75399780273438,L8,7795,8699,8030,19075,0.4074894
yukf,35.79399787599757,-79.01477570684403,20150707,77.45500183105469,L8,8196,8774,8350,8449,0.005893208
gsbh,35.79399787599757,-79.01472665673245,20150707,88.1050033569336,L8,8196,8774,8350,8449,0.005893208
ibsa,35.904712896053596,-79.11556030885401,20190702,59.25299835205078,S2,273,428,233,638,0.46498278
xarh,35.90399498078398,-79.10984374130351,20190410,31.07900047302246,S2,488,713,656,1096,0.25114155
gyuo,35.573000368687744,-78.93734341705094,20130827,23.236000061035156,L8,6751,7173,7167,8614,0.091692545
bbzd,35.79399787599757,-79.01432979673869,20150622,73.58200073242188,L8,9358,9849,9744,9605,-0.007183834
cweu,35.64976379332282,-79.26802589207344,20160810,44.29399871826172,L8,8649,10353,10135,21259,0.35433522
rqay,35.624761613716146,-78.70841762806809,20160608,28.319000244140625,S2,267,593,234,1067,0.64027673
gmwp,35.976000544595024,-78.76409396382141,20160913,99.16999816894531,S2,548,828,617,1301,0.35662147
ugnb,35.60594866637166,-78.99426384199818,20160915,33.03900146484375,L8,17788,18830,19013,24749,0.13107263
lzqj,36.03000025835226,-78.68231850960227,20200601,39.066001892089844,S2,267,358,217,531,0.4197861
kkzw,35.68452248603443,-79.2034625679206,20150622,85.68399810791016,L8,7849,8537,8083,16822,0.3508934
buuf,35.79399787599757,-79.01398644595757,20150610,54.1609992980957,NONE,0,0,0,0,0
mbvw,34.930002455881905,-79.10410041914666,20210525,84.8219985961914,S2,836,1103,1254,1630,0.13037448
wsve,35.61000198922924,-78.9512647305398,20180611,42.05400085449219,S2,1350,1349,1251,1310,0.023037875
wdkv,35.98000035823996,-78.81529782121812,20191210,85.56300354003906,S2,118,209,207,306,0.19298245
tybf,35.66632043553426,-79.23727593120887,20170517,38.72700119018555,L8,6738,7514,7180,11337,0.22449641
mthu,35.64263369073836,-79.28127388130322,20200610,37.744998931884766,S2,275,421,275,671,0.41860464
vkjq,36.03000025835226,-78.6830631794782,20200624,22.590999603271484,S2,392,585,361,903,0.42879745
ipfz,35.8876612936252,-78.97910289841646,20190516,47.52899932861328,S2,292,469,321,853,0.4531516
guth,35.48000135711709,-79.05896985738474,20210811,29.04599952697754,S2,662,1251,907,1887,0.3507516
nmkw,35.86579832116016,-78.80411439577608,20150924,42.40700149536133,L8,8630,9735,9523,17921,0.30600494
altb,36.15000358590259,-79.10696762112403,20200923,88.9520034790039,S2,98,246,147,442,0.5008489
jniz,35.651520679137874,-79.26476183010232,20151112,41.94900131225586,L8,7985,8575,8577,15127,0.27632466
owom,35.43999876156661,-78.86550729907992,20190717,36.7140007019043,S2,323,536,301,867,0.48458904
prty,35.88756765250309,-78.97835822854054,20190410,35.6150016784668,S2,554,766,856,1289,0.20186481
pfxx,36.039003183379165,-79.08729406727622,20130725,27.392000198364258,L8,7960,8865,8163,20075,0.4218429
yqnw,35.9080349263384,-79.14215884663781,20201119,58.090999603271484,S2,82,224,182,474,0.44512194
loib,35.63874535461975,-79.2884887068077,20150324,33.03900146484375,L8,8166,8725,8933,13645,0.20869873
bmcc,36.039003183379165,-79.08769092726997,20130828,26.92300033569336,L8,7870,8618,8037,20411,0.43496907
keid,35.88322002897597,-78.94355940391945,20170214,30.72100067138672,S2,411,606,687,946,0.1586038
immu,35.69735131976519,-79.17963759099203,20150506,46.472999572753906,L8,8019,9085,8531,18005,0.35702443
kbfl,35.50999772990361,-79.04102643474566,20210609,23.69300079345703,S2,209,402,214,696,0.52967036
sdmu,35.71773832978154,-79.14177090484617,20180716,60.99599838256836,S2,426,717,480,1032,0.36507937
rtyf,36.119998294913955,-78.91372801787189,20180607,89.53399658203125,S2,384,489,361,613,0.2587269
llsi,35.88185554405362,-78.93262122903535,20160621,81.3280029296875,NONE,0,0,0,0,0
qkpn,35.860612386635005,-78.76260462406955,20130730,65.35299682617188,L8,8708,9802,9309,19826,0.36097476
dwkb,35.66469732275081,-79.24029474262205,20180509,62.611000061035156,S2,870,1096,1214,1634,0.1474719
cioz,35.65527524222488,-79.25779225515578,20140610,33.402000427246094,L8,8958,10304,10750,20835,0.31929713
hvgm,35.72048067692942,-79.07770254091025,20150917,57.28900146484375,L8,7654,8860,7744,12423,0.23201269
stmj,35.569999393678785,-78.94430407379537,20180828,51.49800109863281,S2,305,397,324,680,0.35458168
eqmx,36.34999872725069,-79.11394165517162,20191120,25.17300033569336,S2,515,973,1051,1819,0.26759583
oeyt,35.74000262134141,-79.08012829188334,20170918,53.37099838256836,S2,284,420,313,641,0.3438155
mews,35.69775263886,-79.17889738021717,20141125,40.66400146484375,NONE,0,0,0,0,0
hyjx,35.49000312077996,-79.06342004023607,20210830,20.621999740600586,S2,206,382,204,658,0.52668214
untn,35.67946586543982,-79.21285789384021,20171115,38.2869987487793,S2,328,440,581,826,0.17412935
cnzy,35.98000035823996,-78.78895345219438,20180328,28.46500015258789,S2,2069,2129,2095,2682,0.12288047
mwwx,35.674039139457776,-79.22293992132204,20201119,24.75200080871582,S2,184,363,486,778,0.23101266
fosp,35.69883174131493,-79.08199219612368,20150824,46.0369987487793,L8,7856,8505,8011,8227,0.013302131
pmyj,35.69883174131493,-79.08199219612368,20151112,64.80000305175781,L8,8512,9399,9803,7992,-0.10177016
xoxe,35.69883174131493,-79.08199219612368,20150622,40.95500183105469,L8,8887,9295,9138,9082,-0.0030735456
puwq,35.56999939367878,-78.94355940391945,20180828,50.71500015258789,S2,291,414,340,659,0.3193193
duys,35.86433573601463,-78.79243155101607,20150610,29.14900016784668,L8,8617,9449,9094,17034,0.30388856
auvz,35.897845880431284,-79.06062864297661,20160524,30.31599998474121,S2,268,465,372,809,0.3700254
czka,35.7106349818034,-79.15496984396437,20160525,22.87299919128418,NONE,0,0,0,0,0
kvap,35.666240171715295,-79.23742754064469,20170621,27.593000411987305,S2,774,937,754,1186,0.22268042
ytmy,36.11499964263304,-78.90826115998037,20130619,29.04599952697754,L8,7974,8689,7989,22101,0.468993
eflm,35.650000125678645,-78.68405755901311,20210615,54.4119987487793,S2,334,626,453,1142,0.43197492
ekzs,35.740002621341404,-79.8799973797494,20170913,84.56800079345703,S2,290,508,326,881,0.45981774
qoqm,35.740002621341404,-79.8799973797494,20210602,75.08300018310547,S2,542,837,720,1276,0.27855712
cnhg,35.63930720135249,-79.2874541953633,20141008,78.4229965209961,L8,24344,23253,23122,26838,0.074379504
nvua,36.09999922668925,-78.8935951766156,20180607,33.558998107910156,S2,205,254,122,357,0.4906054
daeq,35.79399787599757,-79.00928655344724,20140610,20.107999801635742,L8,8173,8533,8357,8154,-0.012294834
bckw,36.419997695587675,-79.0771629896828,20190828,94.03500366210938,S2,304,464,249,765,0.5088757
tfvu,36.419997695587675,-79.07721203979438,20190918,76.32499694824219,S2,173,350,185,666,0.5652174
wbmu,35.9025368547395,-79.09816089654346,20180613,28.319000244140625,S2,252,256,163,272,0.2505747
hyfl,36.10600117670719,-78.89881678394917,20130729,39.21200180053711,L8,7902,8865,8304,17298,0.3513007
dstq,35.66245885402198,-79.24444616570281,20190702,98.17400360107422,S2,503,732,651,1121,0.26523703
luio,35.66243209941566,-79.2444952158144,20190702,80.76799774169922,S2,503,732,651,1121,0.26523703
wleh,35.9120391990844,-79.17422424231314,20130918,24.44700050354004,NONE,0,0,0,0,0
aold,36.13999736313866,-76.74999828179887,20190912,57.29399871826172,S2,297,344,310,323,0.020537125
ppvb,35.66413547601808,-79.24132925406646,20180809,82.5770034790039,S2,244,384,215,562,0.44658944
isdz,35.90104751498765,-79.0862328012255,20170821,29.04599952697754,S2,942,276,166,254,0.20952381
wlpt,35.790002521453694,-79.02129937168522,20170214,43.90299987792969,S2,120,284,177,230,0.13022113
shau,35.864866369039994,-78.79665877881473,20150707,26.947999954223633,L8,11992,13660,13344,15449,0.07310805
qqjj,35.637684088569024,-79.29046854767543,20150723,21.288000106811523,NONE,0,0,0,0,0
buzs,35.637710843175356,-79.29041949756385,20150723,79.64099884033203,NONE,0,0,0,0,0
cvet,35.79399787599757,-79.01003122332317,20140716,52.28200149536133,NONE,0,0,0,0,0
gkoj,35.87722699716014,-78.89558393568542,20151112,42.696998596191406,L8,7933,8395,8299,13222,0.22875331
fkzw,35.664006162087524,-79.24157896372544,20181018,27.47100067138672,S2,64,196,130,420,0.5272727
vxop,35.790002521453694,-79.03351284947061,20200715,43.56800079345703,S2,172,354,189,646,0.5473054
tjyh,34.941003058180755,-79.10118416705771,20160615,73.58200073242188,L8,7812,8623,7991,20167,0.43241706
kyes,35.949999526352386,-79.24199811922448,20130513,99.7229995727539,L8,8053,8745,8315,8029,-0.017498776
tznw,35.949999526352386,-79.24199811922448,20130805,85.55799865722656,L8,7918,8781,8481,10303,0.09699745
gfcd,35.790002521453694,-79.02757778596848,20181107,61.63100051879883,S2,93,238,213,478,0.3835022
mryo,35.7900025214537,-79.02723443518735,20181018,36.96699905395508,S2,75,201,121,383,0.51984125
bquv,35.50999772990362,-79.09500831209868,20180719,83.48100280761719,S2,814,852,496,955,0.31633356
bgil,35.5099977299036,-79.0949592619871,20180719,75.13300323486328,S2,814,852,496,955,0.31633356
msgj,35.90036527252648,-79.08076148423292,20170517,24.204999923706055,L8,7862,8569,7841,19692,0.43042895
rryl,35.976000544595024,-78.73576083572782,20141112,28.7450008392334,L8,9482,11393,11667,15522,0.14178528
tosy,35.98000035823996,-78.80659811506285,20190529,39.805999755859375,S2,532,942,643,1371,0.36146972
pvyk,35.65418276246678,-79.2598211461351,20140922,37.124000549316406,L8,10382,12078,12277,22290,0.28966933
dodf,34.941003058180755,-79.100791766165,20160516,34.85499954223633,S2,235,502,277,827,0.4981884
xauh,35.428619135678225,-79.06356719057084,20150813,29.614999771118164,L8,8906,11094,10527,20465,0.3206634
gxhm,34.21000032698411,-78.9291386711126,20190716,90.63099670410156,S2,3427,3440,3093,3447,0.054128442
nzti,35.90436954527247,-79.11282687990825,20190516,43.43600082397461,S2,243,441,240,713,0.4963274
agca,36.31000059080128,-79.11537302660979,20200601,20.948999404907227,S2,950,1283,1342,2048,0.20825958
yofv,36.31000059080128,-79.11542207672136,20200601,26.214000701904297,S2,950,1283,1342,2048,0.20825958
lint,35.9043383315651,-79.11258162935032,20190516,48.05699920654297,S2,281,520,256,801,0.5156102
vvkz,35.647610047514,-79.27203016481943,20171206,31.93199920654297,S2,59,166,134,407,0.5046211
mucf,35.976000544595024,-78.709412007603,20130320,21.202999114990234,L8,9092,9884,10449,15084,0.18152979
evjs,35.91126331550109,-79.16800825544465,20130710,63.900001525878906,L8,8502,9897,9134,21163,0.39703602
koqw,35.49000312077996,-79.06257727013697,20210511,67.38600158691406,S2,246,431,225,653,0.48747152
xfzx,35.62772691591669,-79.30895598064302,20150707,26.503999710083008,L8,7803,8701,8059,17839,0.37763533
zvxa,35.892909655565106,-79.02110763033993,20210909,82.77999877929688,S2,252,435,241,728,0.50258
avap,35.884709368727826,-78.95548749923742,20170920,48.409000396728516,S2,1989,2758,2666,2981,0.05578183
sgvz,35.12499894494909,-78.72059543304505,20140813,21.10099983215332,L8,8016,8655,7960,19145,0.4126545
wyjo,35.97600054459502,-78.73501616585189,20141112,27.243000030517578,L8,9487,11375,11642,15693,0.14819828
rnfi,35.91471020061541,-79.19560117276336,20141008,43.56800079345703,L8,8165,9203,8752,19495,0.3803236
zqxb,34.97000059233132,-79.08522058528636,20210929,32.67599868774414,S2,419,658,681,1043,0.20997679
rsdf,35.61000198922924,-78.95623216911333,20180828,36.224998474121094,S2,319,431,269,668,0.42582712
txiy,36.17200033139924,-79.05125561256227,20130711,38.72700119018555,L8,8124,10478,9829,24545,0.42811427
ekrs,35.644310312734454,-79.27815696966687,20190822,20.332000732421875,S2,339,406,240,616,0.43925235
unbs,35.912507404695006,-79.17795205079383,20140115,22.87299919128418,L8,8032,8859,9167,14548,0.2269028
gwyc,36.13000005857683,-79.06856138375069,20210714,51.428001403808594,S2,555,842,612,1232,0.3362256
zrhx,35.713907961976645,-79.14888763012748,20160727,97.01200103759766,L8,7822,8625,7994,19869,0.42619243
ssuv,34.93999976044373,-79.10355640881814,20210714,66.0790023803711,S2,347,476,221,635,0.48364487
ylip,35.98000035823996,-78.77950461706212,20170823,71.16200256347656,S2,7846,7746,7976,9058,0.06352002
zlmd,36.17200033139924,-79.05086321166957,20130605,25.270000457763672,L8,8323,9616,8755,25569,0.4898613
gwbp,35.88620316758073,-78.96742005365644,20180711,35.14500045776367,S2,157,298,143,559,0.5925926
giqa,35.64606719854951,-78.67610698183482,20160810,54.21799850463867,S2,1282,1672,1959,2382,0.097442985
qvsb,35.648060416720405,-79.27118739472033,20170816,37.34400177001953,S2,8396,8162,8040,8735,0.0414307
