,NIR,SWIR,blue,cyanobacteria_abundance,green,longitude,latitude,ndci,ndti,ndvi,ndwi,red,red_edge,sample_date,satellite_date,temp_c,log_abundance,days_difference,is_s2
5424,0.0741,0.0568,0.053,238.76800537109375,0.0695,-94.63771783050544,39.11775383292243,0.2481644758766658,0.1516155881484966,0.1827613849146701,-0.0320334261838439,0.0511999987065792,0.085,2021-08-02,2021-07-28,40.86858758000005,2.3797912303982622,5,1
5425,0.1168,0.158,0.0515,305.93798828125,0.0756,-97.38823851060562,37.284675358164534,0.3858769869191886,0.0573426500267549,0.2681867467166611,-0.2141372141372141,0.0674000009894371,0.1521,2021-07-26,2021-07-28,35.40317360000006,2.487050642357972,2,1
5426,0.1473,0.2011,0.0649,199.67300415039065,0.0958,-95.78201234284072,39.9467230142633,0.5488104865261241,0.0745933621828852,0.281984315915265,-0.2118469765528589,0.0825000032782554,0.2832,2021-07-26,2021-07-28,33.335271499999976,2.302488952272792,2,1
5427,0.2141,0.238,0.0998,384.12799072265625,0.1399,-97.00559413100731,39.21155102358168,0.3542786090452263,-0.0550489910187112,0.156359687721241,-0.2096045197740113,0.1562000066041946,0.3276,2021-07-26,2021-07-28,37.95985256000006,2.585605083864571,2,1
5428,0.0837,0.0496,0.0525,315.64599609375,0.076,-94.67292689242346,38.97249861610644,0.1174888054863196,0.2140575237083571,0.2595936948240155,-0.0482154038822792,0.0491999983787536,0.0623,2021-08-02,2021-07-28,38.37001496000005,2.5005740008573083,5,1
5429,0.0759,0.0409,0.0481,99.44400024414062,0.0754,-96.90461778765206,39.0944728663224,0.0890480978110519,0.2577147541738671,0.2607973340785556,-0.0033046926635822,0.0445000007748603,0.0532,2021-09-07,2021-09-06,27.623437500000023,2.0019240004303898,1,1
5430,0.143,0.237,0.0616,89.34100341796875,0.0966,-97.53105014004431,37.78240021775017,0.6422924752225375,0.1431952414354534,0.3277622800600128,-0.1936560934891485,0.0724000036716461,0.3324,2021-09-07,2021-09-06,28.902734375000023,1.955884909963108,1,1
5431,0.061,0.0259,0.0426,57.85499954223633,0.0589,-95.37599781462131,39.84500200103209,-0.0341340007438819,0.1803607280695073,0.1972522146300378,-0.0175145954962468,0.0408999994397163,0.0382,2021-09-07,2021-09-06,26.157429500000035,1.7697833606608695,1,1
5432,0.3798,0.4879,0.2062,48.540000915527344,0.2692,-99.44667103440258,39.40763107420486,0.1042327900942509,-0.1141823109156515,0.0573496516774399,-0.1704160246533128,0.3386000096797943,0.4174,2021-10-11,2021-10-07,20.476680260000023,1.6949560102758268,4,1
5433,0.1063,0.0908,0.0522,95.44499969482422,0.0755,-97.09306385727172,38.38889147023144,0.1247524955145456,0.0648801333357442,0.2317497297945807,-0.1694169416941694,0.0662999972701072,0.0852,2017-07-17,2017-07-19,30.518823020000013,1.984279716052071,2,1
5434,0.0424,0.0307,0.0392,99.8550033569336,0.0538,-97.10193746836808,38.36471868342072,-0.3472668964161696,0.1243469002236058,0.0059311806053262,0.1185031185031185,0.0419000014662742,0.0203,2017-07-17,2017-07-19,31.48954070000002,2.0036974481750356,2,1
5435,0.0916,0.1056,0.0542,281.6099853515625,0.0836,-96.99138743505104,38.31806310909852,0.3771428772339207,0.1221476740798655,0.1668790036620534,-0.045662100456621,0.0653999969363212,0.1446,2017-07-24,2017-07-19,35.60711059570315,2.451187502546054,5,1
5436,0.0602,0.0599,0.0432,133.2449951171875,0.0591,-97.07582943170014,38.37611168661227,-0.0925306447834798,0.0934320203629323,0.1025641155030747,-0.0092204526404023,0.0489999987185001,0.0407,2017-07-17,2017-07-19,34.03254758000003,2.127898103433007,2,1
5437,0.0155174999999999,0.0039399999999999,0.01901,457.3919982910156,0.0279474999999999,-81.24484794839022,35.81465243207714,,0.393542757417103,0.1212066473988438,0.2859772230530312,0.0121624999999999,,2017-07-23,2017-07-19,30.467552720000015,2.6612370279637223,4,0
5438,0.1213,0.1628,0.0596,3272.5475,0.0822,-121.21199810457937,38.07389611271498,0.2872700101900111,-0.0717108826765183,0.1221091731597283,-0.1921375921375921,0.0948999971151351,0.1714,2017-07-18,2017-07-19,44.10545252000003,3.515018647026222,1,1
5439,0.1418,0.2165,0.0815,4321.1405,0.1098,-121.29199883657924,37.77049887703852,0.475509719701809,-0.0094722676932142,0.1178557273463537,-0.1271860095389508,0.1119000017642974,0.3148,2017-07-18,2017-07-19,46.42628810000002,3.6356988804053745,1,1
5440,0.101,0.1577,0.0433,1614.989013671875,0.0628,-121.5010013620553,38.15259924630829,0.5530487968002551,-0.0771491316726065,0.1589214227920617,-0.2332112332112332,0.0732999965548515,0.2547,2017-07-18,2017-07-19,37.88123810000002,3.208438403890362,1,1
5441,0.1047,0.2086,0.0472,1621.501953125,0.0673,-121.46399528241274,37.96739940225552,0.5546352410586985,-0.0189504273446238,0.1993127243570438,-0.2174418604651163,0.0698999986052513,0.244,2017-07-18,2017-07-19,41.9486819,3.210185228264949,1,1
5442,0.1568,0.2115,0.1055,5125.49609375,0.1227,-121.24899972512084,37.88169993910935,0.0947040467545433,-0.0843283613044399,0.038066862163261,-0.1220035778175313,0.1453000009059906,0.1757,2017-07-18,2017-07-19,49.464907880000055,3.7098206307895345,1,1
5443,0.1008,0.2274,0.0422,2438.883544921875,0.0644,-121.52599908256089,37.871698175446475,0.6821046939087835,0.0522875960473398,0.269521423921552,-0.2203389830508474,0.0579999983310699,0.3069,2017-07-18,2017-07-19,40.311450320000006,3.3873690980580795,1,1
5444,0.0868,0.1687,0.0201,3174.8525390625,0.0484,-121.20600061366248,38.16019755450337,0.8679094505180662,0.3224043587169913,0.5555555456273825,-0.2840236686390533,0.0248000007122755,0.3507,2017-07-18,2017-07-19,37.94959849999998,3.5018603290956714,1,1
5445,0.1167,0.2174,0.0647,2022.051513671875,0.0859,-121.57000149175632,37.979198183642936,0.3088857664128133,-0.0657966155825828,0.0870982896424434,-0.1520236920039486,0.0979999974370002,0.1856,2017-07-18,2017-07-19,42.56392549999998,3.306006941504666,1,1
5446,0.1602,0.3031,0.0473,5552.0975,0.0837,-121.2620024637927,38.21039811416306,0.6507936523554757,-0.0725761745902872,0.2466926095483124,-0.3136531365313653,0.0967999994754791,0.4576,2017-07-18,2017-07-19,46.06397798,3.744535298781454,1,1
5447,0.0807,0.0152,0.0582,70.875,0.0884,-100.92400242711658,38.69100002570346,-0.5210526232025133,0.2093023365758195,0.1653429714725973,0.0455351862803075,0.0577999986708164,0.0182,2018-10-08,2018-10-03,12.37255484000002,1.8565778576976868,5,1
5448,0.0596,0.0513,0.0347,247.2749938964844,0.0555,-99.42481252103858,39.39919891411279,0.0453955790706495,0.2026002060452476,0.2365145123473287,-0.0356211989574283,0.0368000008165836,0.0403,2018-10-08,2018-10-03,10.66895446777346,2.3949329798861823,5,1
5449,0.1197,0.1794,0.046,5553.4501953125,0.0773,-101.33557299524858,37.564318962529285,0.6299629493737128,0.0502717490819642,0.2626582371365555,-0.2152284263959391,0.0698999986052513,0.3079,2018-10-01,2018-10-03,23.363565063476585,3.7446410769656104,2,1
5450,0.8384550000000002,0.2213,0.92288,59.849998474121094,0.8789075000000002,-96.90589754965438,39.07775123737197,,0.0087268647701791,-0.0148311992738616,0.0235550153214595,0.8637000000000001,,2014-08-25,2014-08-25,-123.14852014,1.7842605716756845,0,0
5451,0.1782625,0.0796474999999999,0.0207699999999999,53.54999923706055,0.0441449999999999,-97.00559413100731,39.21155102358168,,0.0344766982043995,0.6245187159683776,-0.6030259770915999,0.0412025,,2014-08-25,2014-08-25,25.155949640000017,1.7367947488502928,0,0
5452,0.8320750000000001,0.2372775,0.92189,107.0999984741211,0.875415,-96.90461778765206,39.0944728663224,,0.0098980774887954,-0.015488099956813,0.025382286279861,0.858255,,2014-08-25,2014-08-25,-123.14852014,2.0338256878230534,0,0
5453,0.6331125,0.2064225,0.66317,362.25,0.6347625000000001,-96.9110478113711,39.16521650453531,,0.0117026871951803,0.0104014554856006,0.001301390121266,0.6200775000000001,,2014-08-25,2014-08-25,-123.14852014,2.560205622970059,0,0
5454,0.0278374999999999,0.01857,0.0230249999999999,1288.3499755859375,0.0459324999999999,-97.2644404880588,37.7475032929059,,0.1584854503609821,-0.0903149381152733,0.2452894130405314,0.033365,,2014-08-25,2014-08-25,38.147843660000035,3.1103708163726567,0,0
5455,0.0848725,0.0486274999999999,0.0265449999999999,1845.9000244140625,0.0599575,-96.97297580680136,39.21067258067415,,0.04781877361994,0.2180542848429399,-0.1720292757025479,0.054485,,2014-08-25,2014-08-25,1.9646839399999865,3.266443387037187,0,0
5456,0.1023,0.1242,0.0781,26.459999084472656,0.0919,-96.90589754965438,39.07775123737197,0.0586894736471617,0.053295143906598,0.106544092718956,-0.0535530381050463,0.0825999975204467,0.0929,2016-10-17,2016-10-12,15.971729900000014,1.438700518421185,5,1
5457,0.5066,0.5259,0.4557,34.650001525878906,0.4582,-97.00559413100731,39.21155102358168,0.0546453540645405,-0.006827798791817,0.0433528880159634,-0.0501658374792703,0.4645000100135803,0.5182,2016-10-17,2016-10-12,22.168600159999983,1.5520595527764054,5,1
5458,0.0093,0.0151,0.0148,121.90499877929688,0.0176,-96.90461778765206,39.0944728663224,-0.3828571405449691,0.1851851878015756,-0.1308411188324067,0.308550185873606,0.0120999999344348,0.0054,2016-10-17,2016-10-12,18.774506299999985,2.08956954682556,5,1
5459,0.1556,0.1748,0.137,414.5400085449219,0.1443,-96.97297580680136,39.21067258067415,0.0729270659420342,0.0179894109693043,0.0556309292272977,-0.0376792264088028,0.1392000019550323,0.1611,2016-10-17,2016-10-12,16.980045800000028,2.6186128443747583,5,1
5460,0.3217,0.3821,0.2795,225.85499572753903,0.2901,-96.9110478113711,39.16521650453531,0.1067303391887842,0.00017239845903964474,0.0518228032975207,-0.0516508662961751,0.2899999916553497,0.3593,2016-10-17,2016-10-12,21.095341879999975,2.355748347600333,5,1
5461,0.1577,0.2578,0.0707,3829.408935546875,0.0976,-121.21199810457937,38.07389611271498,0.2213414596859753,-0.1335996487686504,0.1051156233124863,-0.235409322365844,0.127700001001358,0.2003,2016-10-17,2016-10-12,17.147528780000016,3.583245141846141,5,1
5462,0.0908,0.185,0.0297,2207.672119140625,0.0494,-121.5010013620553,38.15259924630829,0.425815342214056,-0.1170688114387846,0.1846053489889106,-0.2952924393723253,0.0625,0.1552,2016-10-17,2016-10-12,19.40342198000002,3.3441312489556614,5,1
5463,0.1399,0.1903,0.0881,7066.3701171875,0.1089,-121.24899972512084,37.88169993910935,0.080369850122965,-0.0856423107909362,0.0393759353053753,-0.1245980707395498,0.1292999982833862,0.1519,2016-10-17,2016-10-12,24.41082128000005,3.849257835851747,5,1
5464,0.0926,0.2281,0.0253,1986.22998046875,0.0531,-121.52599908256089,37.871698175446475,0.7732390720531743,0.1016597614591264,0.3627667493949711,-0.2711050102951269,0.0432999990880489,0.3386,2016-10-17,2016-10-12,23.49479192000001,3.2982481305566345,5,1
5465,0.2448,0.4061,0.1226,41.58700180053711,0.1619,-96.58069530982657,39.25323024112824,0.1534845604635158,-0.1224932343440407,0.0834255271344862,-0.2038357511679371,0.2071000039577484,0.2822,2021-07-14,2021-07-13,31.58625183105471,1.6292770660583364,1,1
5466,0.1555,0.2641,0.082,44.21099853515625,0.1104,-95.172564706361,39.63376546592824,0.5250447154422831,0.0193905716748717,0.1883836357056629,-0.1696126363294471,0.1062000021338462,0.341,2021-07-12,2021-07-13,20.13172302246096,1.6552440990165858,1,1
5467,0.0988,0.0626,0.0761,83.30599975585938,0.0951,-95.37599781462131,39.84500200103209,-0.2228739208725192,0.0655461969255067,0.0845224812440165,-0.0190820010314594,0.0834000036120414,0.053,2021-07-12,2021-07-13,21.68641052246096,1.9258584829063856,1,1
5468,0.2191,0.3391,0.1075,6885.0,0.1524,-121.2289961977951,37.610599972363,0.2821991508218174,-0.101150106816645,0.0798422832245183,-0.1795423956931358,0.1867000013589859,0.3335,2021-07-14,2021-07-13,45.39484558105471,3.8379670183686545,1,1
5469,0.2009,0.4036,0.1255,7915.0,0.1463,-120.59999986229708,37.006200038275786,0.1561431394721981,-0.117079069401422,0.0409326314926468,-0.1572580645161289,0.1851000040769577,0.2536,2021-07-14,2021-07-13,45.65265808105471,3.8985057855343586,1,1
5470,0.1501,0.2013,0.086,72.76499938964844,0.1125,-95.14784790922177,39.12512918606484,0.4182454173365831,0.0598210174696849,0.201280521316288,-0.1431835491241432,0.0997999981045723,0.2433,2017-07-31,2017-08-03,27.195397949218773,1.8678503431561917,3,1
5471,0.0809,0.0664,0.074,63.97200012207031,0.0917,-84.9948672114182,39.58638305813434,-0.0403042045204391,0.1455340196444416,0.0837240236536753,0.0625724217844728,0.068400003015995,0.0631,2017-08-08,2017-08-03,28.153553180000017,1.8127262364530374,5,1
5472,0.4217,0.4757,0.3437,146.28399658203125,0.358,-96.02394087049542,35.74526881968552,0.1221445256992507,-0.0253198983812237,0.0564950555825175,-0.081698089008593,0.3765999972820282,0.4814,2017-08-08,2017-08-03,28.19751892089846,2.16815556032739,5,1
5473,0.0546,0.0399,0.0513,326.45001220703125,0.0552,-95.53257914811306,36.123079533741894,0.0666666844156056,0.1040000176353457,0.0985915669506548,0.0054644808743169,0.0447999984025955,0.0512,2017-08-07,2017-08-03,37.49841986000001,2.5151450109549143,4,1
5474,0.0728,0.0972,0.0685,165.21299743652344,0.0692,-97.27030866504514,35.83084788710325,0.3308391114227308,0.0500758590475044,0.0753323351529367,-0.0253521126760563,0.0626000016927719,0.1245,2017-07-31,2017-08-03,33.41805419921877,2.2206649815073822,3,1
5475,0.0292,0.0048,0.0388,105.0270004272461,0.0406,-96.29591482104826,36.16156157583312,-0.2075471577243516,0.226586114701601,0.0656934432334859,0.1633237822349569,0.0255999993532896,0.0168,2017-08-01,2017-08-03,27.799096679687523,2.025416475107873,2,1
5476,0.043,0.03,0.0662,365.7210083007813,0.0623,-84.986840829522,39.49810177547822,-0.1383399336699356,0.181042641484002,-0.0023201985843084,0.1832858499525166,0.0432000011205673,0.0327,2017-08-08,2017-08-03,29.93775962000001,2.564335790047218,5,1
5477,0.9782,0.7106,0.9536,613.2979736328125,0.9216,-84.96614614153295,39.615251278354336,0.0070288307945143,0.0056743851699453,0.0354610000680893,-0.0297926097483945,0.911199986934662,0.9241,2017-08-08,2017-08-03,29.677990099999988,2.7883790827271175,5,1
5478,0.1221,0.098,0.0858,1782.5860595703125,0.0983,-119.424103700796,47.06504911284111,0.3959627425447777,0.1164111413003408,0.2216108162573668,-0.1079854809437386,0.0777999982237815,0.1798,2017-08-08,2017-08-03,32.87042078000002,3.2512940692643895,5,1
5479,0.0763,0.1263,0.0262,58.51100158691406,0.0486,-95.28904088497806,37.14307214511132,0.554371004008856,0.0752212416320252,0.2921253200056168,-0.2217774219375501,0.0417999997735023,0.1458,2021-09-27,2021-09-23,26.735074880000013,1.7745972596247248,4,1
5480,0.0448,0.0383,0.0225,81.86299896240234,0.0383,-94.75820274096957,38.96950210019853,0.2406876846452926,0.1820987711405483,0.2566619971001427,-0.0782190132370637,0.0264999996870756,0.0433,2021-09-20,2021-09-23,24.61248446000002,1.9183606471526415,3,1
5481,0.0517,0.0455,0.0161,46.44100189208984,0.0308,-95.29028497417195,37.140191565830776,0.4585908519913724,0.1688804542842486,0.4048913033807427,-0.2533333333333333,0.0219000000506639,0.059,2021-09-27,2021-09-23,26.112995240000032,1.6761538521861283,4,1
5482,0.059,0.0492,0.027,608.4290161132812,0.0428,-95.19710313945812,37.42199783420646,0.058240412553394,0.0594059566148894,0.2164948606848376,-0.1591355599214145,0.0379999987781047,0.0427,2021-09-20,2021-09-23,26.57442794000002,2.7849231279928044,3,1
5483,0.1267,0.1596,0.0681,1020.6669921875,0.0941,-94.89210954560454,39.27623474346296,0.344228811941283,-0.0115546138653825,0.1363228777911979,-0.1476449275362319,0.0962999984622001,0.1974,2021-09-20,2021-09-23,25.357612819999986,3.009309362508552,3,1
5484,0.0643,0.0597,0.031,89.7750015258789,0.0519,-98.04562594251094,39.895889262254016,0.3148788951742422,0.1344262321685405,0.2377285877342419,-0.1067125645438898,0.0395999997854232,0.076,2019-07-22,2019-07-22,26.97236022949221,1.9579662648851863,0,1
5485,0.0393,0.0624,0.0258,111.8249969482422,0.033,-99.82700114055416,38.0494691571442,0.3519553198677031,0.0645161433597015,0.1508052849239643,-0.0871369294605809,0.0289999991655349,0.0605,2019-07-23,2019-07-22,36.725947340000005,2.0524053304451275,1,1
5486,0.0365,0.0372,0.0277,35.553001403808594,0.0368,-95.5642610610978,38.64759513604921,0.0588235151010616,0.1948051809897651,0.1908645864890101,0.0040927694406548,0.0248000007122755,0.0279,2021-06-14,2021-06-15,37.720591160000026,1.562923043115904,1,1
5487,0.0256,0.0155,0.0248,193.5070037841797,0.0402,-95.461906855517,37.26789130179937,-0.2466843340539781,0.2621664209673194,0.0427698745229741,0.2218844984802431,0.0234999991953372,0.0142,2021-06-15,2021-06-15,32.32011956000002,2.2889352439653683,0,1
5488,0.0273,0.0227,0.0242,36.73400115966797,0.0358,-94.75998192228988,37.78879010955976,-0.1560102458111092,0.2260273820567695,0.094188360873601,0.1347068145800316,0.0226000007241964,0.0165,2021-10-18,2021-10-18,22.13783798000003,1.5767328584592362,0,1
5489,0.0405,0.0376,0.0255,175.79600524902344,0.036,-94.63771783050544,39.11775383292243,0.2403846011075506,0.2060301362443178,0.2616822288756143,-0.0588235294117647,0.0237000007182359,0.0387,2021-10-18,2021-10-18,22.934236639999995,2.2474724477929717,0,1
5490,0.0133,0.0077,0.0189,83.4749984741211,0.0292,-99.9391475320483,39.80482104143949,-0.7175141283842441,0.3153153077226289,-0.066666675060116,0.3741176470588236,0.0152000002562999,0.0025,2019-07-22,2019-07-17,12.591308120000008,1.9267281926022368,5,1
5491,0.0625,0.0639,0.0435,417.375,0.0623,-98.04562594251094,39.895889262254016,0.2371638269818836,0.1420715073322633,0.1436413673553795,-0.001602564102564,0.046799998730421,0.0759,2019-07-15,2019-07-17,30.953912353515648,2.6215657253658335,2,1
5492,0.072,0.1283,0.0267,65.5199966430664,0.0491,-95.26295960291644,38.949235485910606,0.7230643287575913,0.1845597324682238,0.3610586209171618,-0.1890999174236168,0.0337999984622001,0.2103,2018-10-01,2018-09-27,22.349893188476585,1.8229522186307983,4,1
5493,0.2092,0.3319,0.0989,43.154998779296875,0.1321,-96.18763001106636,38.86469092993728,0.4430379768610573,-0.047241252255273,0.1805869100701572,-0.225900966891298,0.1451999992132187,0.3762,2018-10-01,2018-09-27,23.486611938476585,1.6449798770953374,4,1
5494,0.2292,0.4022,0.0931,23.309999465942383,0.1375,-95.73903106778656,38.51586437272832,0.1894691280955982,-0.1546265118139362,0.099280562152293,-0.250068175620398,0.1878000050783157,0.2756,2018-10-01,2018-09-27,22.871377563476585,1.385784949302477,4,1
5495,0.1335,0.2143,0.0621,310.9049987792969,0.0932,-97.62981031017608,37.61430102623736,0.4875000125604372,0.0395984548216903,0.2158470102439806,-0.1777679752977503,0.0860999971628189,0.2499,2018-10-01,2018-09-27,25.092080688476585,2.4940223350805435,4,1
5496,0.146,0.2209,0.0767,236.25,0.1075,-95.54975114626988,38.78091779844618,0.3771161578109835,0.0037348125169039,0.155520365506263,-0.1518737672583826,0.1067000031471252,0.2359,2018-10-01,2018-09-27,22.967080688476585,2.3752062210993303,4,1
5497,0.1549,0.2032,0.085,193.09500122070312,0.1174,-95.6189920674278,38.66955620873743,0.1424810781371986,-0.0520791291635144,0.0862552582865411,-0.1377157546823356,0.1303000003099441,0.1736,2018-09-24,2018-09-27,22.54212341308596,2.2880143505855797,3,1
5498,0.1585,0.1718,0.0675,82.21499633789062,0.097,-97.62981031017608,37.61430102623736,0.2908819001001412,-0.1001855430359051,0.1439913247421686,-0.2407045009784735,0.1186000034213066,0.2159,2016-09-26,2016-09-22,19.39557800292971,1.920201598405084,4,1
5499,0.1627,0.0583,0.0744,93.23999786376952,0.1032,-97.62434345228452,37.61016298045976,-0.1457654637713621,-0.1537515289949078,0.0725115446070494,-0.2237683339601354,0.1406999975442886,0.1049,2016-09-26,2016-09-22,19.39557800292971,1.9742352675984474,4,1
5500,0.1396,0.1594,0.1181,277.20001220703125,0.1304,-95.54975114626988,38.78091779844618,0.3954489436962021,0.1403585357745426,0.1736023415217286,-0.0340740740740741,0.098300002515316,0.2269,2016-09-26,2016-09-22,18.07917175292971,2.4443571447122685,4,1
5501,0.0605,0.0474,0.0312,318.1499938964844,0.055,-94.67292689242346,38.97249861610644,0.1794871967410085,0.2415350055014129,0.285866116264997,-0.0476190476190476,0.0335999988019466,0.0483,2016-09-19,2016-09-22,28.416740720000007,2.5039948404602526,3,1
5502,0.0901,0.1978,0.0206,752.0164794921875,0.0518,-121.35800245037235,37.81890241897367,0.9229301822070308,0.4388889046123735,0.6337262129228037,-0.2699083861874559,0.0201999992132186,0.504,2016-09-20,2016-09-22,29.021730260000027,2.8768044806817197,2,1
5503,0.1242,0.1926,0.0658,2136.029052734375,0.0944,-121.29199883657924,37.77049887703852,0.4289017195317474,-0.0227743449701528,0.1139013276658896,-0.1363220494053065,0.0988000035285949,0.2472,2016-09-20,2016-09-22,36.84899605999999,3.329810426401999,2,1
5504,0.0383,0.0673,0.0217,2023.999998,0.0341,-121.37400170495208,37.971800534995275,0.199510426407066,0.020958107244668,0.0788732627135287,-0.0580110497237569,0.0326999984681606,0.049,2016-09-20,2016-09-22,30.255635480000024,3.3064250271217546,2,1
5505,0.2383,0.2962,0.1267,1856.79333,0.1748,-121.79399997407512,38.30700007938491,0.1348427079997828,-0.1051958113609988,0.0493174722525337,-0.1537158073105785,0.2159000039100647,0.2832,2016-09-20,2016-09-22,39.48087146,3.2689973993062678,2,1
5506,0.2074,0.3419,0.1041,1990.379998,0.1433,-121.26400014106466,37.67560028841909,0.1379801044525208,-0.118425080767579,0.065775970058565,-0.1827773025377815,0.1817999929189682,0.24,2016-09-20,2016-09-22,37.25232242000004,3.2991541406340406,2,1
5507,0.0992,0.2264,0.0399,1445.6510009765625,0.0599,-121.46399528241274,37.96739940225552,0.4009181372181167,-0.1331403714807423,0.1177464836775937,-0.2470144563167818,0.0782999992370605,0.1831,2016-09-20,2016-09-22,34.463218100000006,3.1603637718714626,2,1
5508,0.1522,0.2043,0.0927,5171.0869140625,0.1147,-121.24899972512084,37.88169993910935,0.109961173393101,-0.0907649791869164,0.0503795551814078,-0.1405020606968902,0.1376000046730041,0.1716,2016-09-20,2016-09-22,40.67034242,3.7136658143484547,2,1
5509,0.0847,0.2056,0.0285,3894.5390625,0.0503,-121.52599908256089,37.871698175446475,0.7085427167342561,0.0403309267206276,0.2921434077992045,-0.2548148148148147,0.046399999409914,0.272,2016-09-20,2016-09-22,35.48862410000004,3.5905675635927348,2,1
5510,0.0803,0.1272,0.0096,1777.81396484375,0.0284,-121.20600061366248,38.16019755450337,0.8558490620720213,0.1957894933409971,0.6156941776817676,-0.4774609015639374,0.0190999992191791,0.2459,2016-09-20,2016-09-22,29.39429444000001,3.2501305302837413,2,1
5511,0.172,0.2387,0.1198,3396.2945,0.1491,-121.49400503250244,38.11560208486785,0.0893403908749193,-0.0463703161585784,0.0250298042229731,-0.0713173466209902,0.1635999977588653,0.1957,2016-09-20,2016-09-22,38.07948326000002,3.531133196025507,2,1
5512,0.1029,0.17,0.0472,2215.546663,0.0732,-121.41899849368242,38.23610037263512,0.5222222273748761,-0.0278884391358598,0.141430955362376,-0.1686541737649063,0.0773999989032745,0.2466,2016-09-20,2016-09-22,34.95199495999998,3.3456768785498996,2,1
5513,0.3494,0.4063,0.2428,83.17500305175781,0.2854,-99.45699385334132,39.40017991634454,0.074975641211243,-0.076225942565173,0.0247836764998737,-0.1008191556395715,0.332500010728836,0.3864,2021-08-23,2021-08-25,39.66544454000001,1.9251831408054372,2,1
5514,0.0402,0.0327,0.0414,92.0322036743164,0.0417,-73.38296229004926,41.707666611279606,0.3872707631463633,0.1897289554945584,0.1720116586507616,0.0183150183150183,0.0284000001847744,0.0643,2021-08-26,2021-08-25,32.596979180000005,1.9686333083079572,1,1
5515,0.0345,0.0287,0.0275,617.0369873046875,0.025,-75.99999978011454,36.06000109023984,-0.0408163293503099,-0.1007194272561828,0.059907831287116,-0.1596638655462185,0.0306000001728534,0.0282,2021-08-24,2021-08-25,30.136004780000007,2.7910144668390564,1,1
5516,0.0746,0.16,0.0275,206.69357299804688,0.0416,-109.99765325583252,43.6912798785008,0.5530951254434017,-0.0325581292089994,0.2537815222761387,-0.2839931153184165,0.0443999990820884,0.1543,2021-08-24,2021-08-25,19.07529206000004,2.317423057658501,1,1
5517,0.0196,0.0367,0.0135,4301.33644,0.0239,-110.01814728427414,43.793210469481515,0.2148997131039429,0.2712765953920094,0.1771771768084409,0.0988505747126437,0.0137000000104308,0.0212,2021-08-24,2021-08-25,15.048864500000036,3.6337043689343655,1,1
5518,0.0246,0.0236,0.0208,48.19499969482422,0.0337,-95.61955391416052,39.011952742227336,-0.0507812661335262,0.1122112051505424,-0.0446602103177331,0.1560891938250428,0.0269000008702278,0.0243,2016-11-01,2016-11-01,22.12043151855471,1.6919209622123672,0,1
5519,0.0363,0.0331,0.0306,82.52999877929688,0.0454,-95.63021116567826,39.01027166113019,0.0117035271286826,0.0887290327375635,-0.022880199274051,0.1113831089351285,0.0379999987781047,0.0389,2016-11-01,2016-11-01,22.12043151855471,1.9218424750591006,0,1
5520,0.0734,0.0576,0.0345,427.7699890136719,0.0651,-94.67292689242346,38.97249861610644,0.2366114841779868,0.248322142086623,0.3037300123789943,-0.059927797833935,0.0392000004649162,0.0635,2016-10-31,2016-11-01,22.178854220000005,2.6322243800851797,1,1
5521,0.25892,0.22427,0.0434575,50.400001525878906,0.0898775,-95.528735403005,39.826407549639214,,-0.0126877763436134,0.4748759283125539,-0.4846436686042761,0.0921874999999999,,2015-10-12,2015-10-08,31.12723058000006,1.710963131887898,4,0
5522,0.310565,0.2912875,0.0020975,221.44500732421875,0.10954,-95.2469112982251,38.267978486066205,,-0.0630399452570352,0.4283940254573469,-0.4785113245498149,0.12428,,2015-10-12,2015-10-08,13.203133700000024,2.3472226626537434,4,0
5523,0.2291925,0.2236375,0.0573724999999999,5900.0,0.0842125,-120.96600287676392,37.3359996112897,,-0.1657689116732913,0.321479794448969,-0.4625963210542269,0.11768,,2015-10-13,2015-10-08,29.48999900000001,3.7709256146389993,5,0
5524,0.2103,0.2376075,0.0714799999999999,2725.4555,0.1020875,-120.54900558264984,37.36089923157214,,-0.0967206768788365,0.2583395661929692,-0.3464047056940498,0.12395,,2015-10-13,2015-10-08,29.06616452000003,3.435598413718362,5,0
5525,0.23912,0.2340875,0.0717275,1764.7879638671875,0.1073399999999999,-120.96700171539987,37.45829937588256,,-0.0724762912877232,0.3166132118325602,-0.3803613692778387,0.1241149999999999,,2015-10-13,2015-10-08,30.368430139999987,3.246938552213757,5,0
5526,0.217395,0.26299,0.0686474999999999,7612.5,0.106625,-120.90599675388768,37.263900406356534,,-0.1051289852183673,0.2455578712158649,-0.3418616134806492,0.1316775,,2015-10-13,2015-10-08,30.002702,3.8815843520723683,5,0
5527,0.2103,0.1538425,0.0339974999999999,6867.7235,0.0546774999999999,-120.8750015424652,37.65999789383307,,-0.0121722634990176,0.5792734441002535,-0.5873045824645489,0.0560249999999999,,2015-10-13,2015-10-08,27.863021480000043,3.8368760342333026,5,0
5528,0.269095,0.31733,0.108825,1204.6700439453125,0.149195,-121.00300003820436,37.44189880220797,,-0.1001032925440876,0.1920506331917628,-0.2866432379449664,0.1823874999999999,,2015-10-13,2015-10-08,34.52816048,3.0812284705734134,5,0
